_id,Descrip,Energy_kcal,Protein_g,Saturated_fats_g,Fat_g,Carb_g,Fiber_g,Sugar_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mcg,Manganese_mg,Selenium_mcg,VitC_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,VitB6_mg,Folate_mcg,VitB12_mcg,VitA_mcg,VitE_mg,VitD2_mcg,dataset
5fdc7bd9782aee73d65a8ea3,"BROCCOLI,FRZ,SPEARS,CKD,BLD,DRND,W/SALT",28,3,0,0,5,3,1,51,0,20,55,180,260,0,0,0,1,40,0,0,0,0,30,0,56,1,0,usda
5fdc7bd9782aee73d65a8ea6,"BURDOCK ROOT,CKD,BLD,DRND,W/SALT",88,2,0,0,21,1,3,49,0,39,93,360,240,0,0,0,0,2,0,0,0,0,20,0,0,0,0,usda
5fdc7bd9782aee73d65a8ea7,"BUTTERBUR,CKD,BLD,DRND,W/SALT",8,0,0,0,2,0,0,59,0,8,7,354,240,0,0,0,0,18,0,0,0,0,4,0,1,0,0,usda
5fdc7bd9782aee73d65a8eaf,"CARDOON,CKD,BLD,DRND,W/SALT",20,0,0,0,4,1,0,72,0,43,23,392,412,0,0,0,1,1,0,0,0,0,22,0,0,0,0,usda
5fdc7bd9782aee73d65a8eb6,"CELERIAC,CKD,BLD,DRND,W/SALT",27,0,0,0,5,0,0,26,0,12,66,173,297,0,0,0,0,3,0,0,0,0,3,0,0,0,0,usda
5fdc7bd9782aee73d65a8eb8,"CHARD,SWISS,CKD,BLD,DRND,W/SALT",20,1,0,0,4,2,1,58,2,86,33,549,415,0,0,0,0,18,0,0,0,0,9,0,306,1,0,usda
5fdc7bd9782aee73d65a8eb9,"CHAYOTE,FRUIT,CKD,BLD,DRND,W/SALT",22,0,0,0,4,2,1,13,0,12,29,173,237,0,0,0,0,8,0,0,0,0,18,0,0,0,0,usda
5fdc7bd9782aee73d65a8eba,"CHRYSANTHEMUM,GARLAND,CKD,BLD,DRND,W/SALT",20,1,0,0,4,2,2,69,3,18,43,569,289,0,0,0,0,23,0,0,0,0,50,0,129,2,0,usda
5fdc7bd9782aee73d65a8ecb,"GOURD,DISHCLOTH (TOWELGOURD),CKD,BLD,DRND,W/SALT",54,0,0,0,13,2,5,9,0,20,31,453,257,0,0,0,0,5,0,0,0,0,12,0,0,0,0,usda
5fdc7bd9782aee73d65a8ecf,"JUTE,POTHERB,CKD,BLD,DRND,W/SALT",37,3,0,0,7,2,1,211,3,62,72,550,247,0,0,0,0,33,0,0,0,0,104,0,259,0,0,usda
5fdc7bd9782aee73d65a8ed0,"KALE,CKD,BLD,DRND,W/SALT",28,1,0,0,5,2,1,72,0,18,28,228,259,0,0,0,0,41,0,0,0,0,13,0,681,0,0,usda
5fdc7bd9782aee73d65a8ed1,"KALE,FRZ,CKD,BLD,DRND,W/SALT",30,2,0,0,5,2,1,138,0,18,28,321,251,0,0,0,0,25,0,0,0,0,14,0,735,0,0,usda
5fdc7bd9782aee73d65a8ed2,"KALE,SCOTCH,CKD,BLD,DRND,W/SALT",28,1,0,0,5,0,0,132,1,57,38,274,281,0,0,0,0,52,0,0,0,0,13,0,100,0,0,usda
5fdc7bd9782aee73d65a8ed4,"LAMBSQUARTERS,CKD,BLD,DRND,W/ SALT",32,3,0,0,5,2,0,258,0,23,45,288,265,0,0,0,0,37,0,0,0,0,14,0,391,0,0,usda
5fdc7bd9782aee73d65a8ed5,"LEEKS,(BULB&LOWER LEAF-PORTION),CKD,BLD,DRND,W/SALT",31,0,0,0,7,1,2,30,1,14,17,87,246,0,0,0,0,4,0,0,0,0,24,0,41,0,0,usda
5fdc7bd9782aee73d65a8edd,"OKRA,CKD,BLD,DRND,W/SALT",22,1,0,0,4,2,2,77,0,36,32,135,241,0,0,0,0,16,0,0,0,0,46,0,14,0,0,usda
5fdc7bd9782aee73d65a8ede,"OKRA,FRZ,CKD,BLD,DRND,W/ SALT",34,1,0,0,6,2,2,74,0,40,37,184,239,0,0,0,0,9,0,0,0,0,100,0,15,0,0,usda
5fdc7bd9782aee73d65a8ee2,"PARSNIPS,CKD,BLD,DRND,W/SALT",71,1,0,0,17,4,4,37,0,29,69,367,246,0,0,0,1,13,0,0,0,0,58,0,0,1,0,usda
5fdc7bd9782aee73d65a8ef4,"PIGEONPEAS,IMMAT SEEDS,CKD,BLD,DRND,W/SALT",111,5,0,1,19,4,2,41,1,40,118,456,240,0,0,0,1,28,0,0,2,0,100,0,2,0,0,usda
5fdc7bd9782aee73d65a8ef5,"POKEBERRY SHOOTS,(POKE),CKD,BLD,DRND,W/SALT",20,2,0,0,3,1,1,53,1,14,33,184,254,0,0,0,0,82,0,0,1,0,9,0,435,0,0,usda
5fdc7bd9782aee73d65a8f09,"PURSLANE,CKD,BLD,DRND,W/SALT",18,1,0,0,3,0,0,78,0,67,37,488,280,0,0,0,0,10,0,0,0,0,9,0,93,0,0,usda
5fdc7bd9782aee73d65a8f0a,"RADISHES,ORIENTAL,CKD,BLD,DRND,W/SALT",17,0,0,0,3,1,1,17,0,9,24,285,249,0,0,0,0,15,0,0,0,0,17,0,0,0,0,usda
5fdc7bd9782aee73d65a8f0b,"RUTABAGAS,CKD,BLD,DRND,W/SALT",30,0,0,0,6,1,3,18,0,10,41,216,254,0,0,0,0,18,0,0,0,0,15,0,0,0,0,usda
5fdc7bd9782aee73d65a8f0c,"SALSIFY,CKD,BLD,DRND,W/SALT",68,2,0,0,15,3,2,47,0,18,56,283,252,0,0,0,0,4,0,0,0,0,15,0,0,0,0,usda
5fdc7bd9782aee73d65a8f0d,"SOYBEANS,GRN,CKD,BLD,DRND,W/SALT",141,12,0,6,11,4,0,145,2,60,158,539,250,0,0,0,1,17,0,0,1,0,111,0,8,0,0,usda
5fdc7bd9782aee73d65a8f11,"SQUASH,SMMR,ALL VAR,CKD,BLD,DRND,W/SALT",20,0,0,0,4,1,2,27,0,24,39,192,237,0,0,0,0,5,0,0,0,0,20,0,11,0,0,usda
5fdc7bd9782aee73d65a8f12,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CKD,BLD,DRND,W/SALT",19,1,0,0,3,1,2,22,0,16,29,177,237,0,0,0,0,11,0,0,0,0,23,0,56,0,0,usda
5fdc7bd9782aee73d65a8f13,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,CKD,BLD,DRND,W/SALT",25,1,0,0,5,1,2,20,0,27,41,253,242,0,0,0,0,6,0,0,0,0,13,0,10,0,0,usda
5fdc7bd9782aee73d65a8f14,"SQUASH,SMMR,SCALLOP,CKD,BLD,DRND,W/SALT",16,1,0,0,3,1,1,15,0,19,28,140,237,0,0,0,0,10,0,0,0,0,21,0,4,0,0,usda
5fdc7bd9782aee73d65a8f17,"SQUASH,WNTR,ALL VAR,CKD,BKD,W/SALT",37,0,0,0,8,2,3,22,0,13,19,241,237,0,0,0,0,1,0,0,0,0,20,0,261,0,0,usda
5fdc7bd9782aee73d65a8f18,"SQUASH,WNTR,ACORN,CKD,BKD,W/SALT",56,1,0,0,14,4,0,44,0,43,45,437,240,0,0,0,0,10,0,0,0,0,19,0,21,0,0,usda
5fdc7bd9782aee73d65a8f19,"SQUASH,WNTR,ACORN,CKD,BLD,MSHD,W/SALT",34,0,0,0,8,2,0,26,0,26,27,263,239,0,0,0,0,6,0,0,0,0,11,0,13,0,0,usda
5fdc7bd9782aee73d65a8f1a,"SQUASH,WNTR,BUTTERNUT,CKD,BKD,W/SALT",40,0,0,0,10,3,1,41,0,29,27,284,240,0,0,0,0,15,0,0,0,0,19,0,558,1,0,usda
5fdc7bd9782aee73d65a8f1b,"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,W/SALT",39,1,0,0,10,0,0,19,0,9,14,133,238,0,0,0,0,3,0,0,0,0,16,0,167,0,0,usda
5fdc7bd9782aee73d65a8f1c,"SQUASH,WNTR,HUBBARD,BKD,W/ SALT",50,2,0,0,10,4,4,17,0,22,23,358,244,0,0,0,0,9,0,0,0,0,16,0,335,0,0,usda
5fdc7bd9782aee73d65a8f1d,"SQUASH,WNTR,HUBBARD,CKD,BLD,MSHD,W/SALT",30,1,0,0,6,2,2,10,0,13,14,214,241,0,0,0,0,6,0,0,0,0,10,0,200,0,0,usda
5fdc7bd9782aee73d65a8f1e,"SQUASH,WNTR,SPAGHETTI,CKD,BLD,DRND,OR BKD,W/SALT",27,0,0,0,6,1,2,21,0,11,0,117,254,0,0,0,0,3,0,0,0,0,8,0,6,0,0,usda
5fdc7bd9782aee73d65a8f26,"TARO,COOKED,WITH SALT",142,0,0,0,34,5,0,18,0,30,76,484,251,0,0,0,0,5,0,0,0,0,19,0,4,2,0,usda
5fdc7bd9782aee73d65a8f27,"TARO,LEAVES,CKD,STMD,W/SALT",24,2,0,0,3,2,0,86,1,20,27,460,238,0,0,0,0,35,0,0,1,0,48,0,212,0,0,usda
5fdc7bd9782aee73d65a8f28,"TARO,SHOOTS,CKD,W/SALT",14,0,0,0,3,0,0,14,0,8,26,344,238,0,0,0,1,18,0,0,0,0,3,0,3,0,0,usda
5fdc7bd9782aee73d65a8f29,"TARO,TAHITIAN,CKD,W/SALT",44,4,0,0,6,0,0,149,1,51,67,623,290,0,0,0,0,38,0,0,0,0,7,0,88,0,0,usda
5fdc7bd9782aee73d65a8f35,"WINGED BEAN,IMMAT SEEDS,CKD,BLD,DRND,W/SALT",37,5,0,0,3,0,0,61,1,30,25,274,240,0,0,0,1,9,0,0,0,0,35,0,4,0,0,usda
5fdc7bd9782aee73d65a8f37,"YAMBEAN (JICAMA),CKD,BLD,DRND,W/SALT",36,0,0,0,8,0,0,11,0,11,16,135,242,0,0,0,0,14,0,0,0,0,8,0,0,0,0,usda
5fdc7bd9782aee73d65a8f38,"YARDLONG BEAN,CKD,BLD,DRND,W/SALT",47,2,0,0,9,0,0,44,0,42,57,290,240,0,0,0,1,16,0,0,0,0,45,0,23,0,0,usda
5fdc7bd9782aee73d65a8f4e,"SESBANIA FLOWER,CKD,STMD,W/SALT",21,1,0,0,5,0,0,22,0,12,21,107,247,0,0,0,0,37,0,0,0,0,57,0,0,0,0,usda
5fdc7bd9782aee73d65a8f51,"DOCK,CKD,BLD,DRND,W/SALT",20,1,0,0,2,0,0,38,2,89,52,321,239,0,0,0,0,26,0,0,0,0,8,0,174,0,0,usda
5fdc7bd9782aee73d65a8f54,"TREE FERN,CKD,W/SALT",40,0,0,0,10,3,0,8,0,5,4,5,241,0,0,0,0,30,0,0,3,0,15,0,10,0,0,usda
5fdc7bd9782aee73d65a8f59,"BEANS,SNAP,YEL,CND,NO SALT,DRND SOL",20,1,0,0,4,1,0,26,0,13,19,109,2,0,0,0,0,4,0,0,0,0,32,0,18,0,0,usda
5fdc7bd9782aee73d65a8f5b,Catsup,101,1,0,0,27,0,21,15,0,13,26,281,907,0,0,0,0,4,0,0,1,0,9,0,26,1,0,usda
5fdc7bd9782aee73d65a8f62,"PIMENTO,CANNED",23,1,0,0,5,1,2,6,1,6,17,158,14,0,0,0,0,84,0,0,0,0,6,0,133,0,0,usda
5fdc7bd9782aee73d65a8f63,"PICKLE RELISH,HOT DOG",91,1,0,0,23,1,0,5,1,19,40,78,1091,0,0,0,0,1,0,0,0,0,1,0,8,0,0,usda
5fdc7bd9782aee73d65a8f64,"PICKLE RELISH,SWEET",130,0,0,0,35,1,29,3,0,5,14,25,811,0,0,0,0,1,0,0,0,0,1,0,61,0,0,usda
5fdc7bd9782aee73d65a8f6b,"RADICCHIO,RAW",23,1,0,0,4,0,0,19,0,13,40,302,22,0,0,0,0,8,0,0,0,0,60,0,1,2,0,usda
5fdc7bd9782aee73d65a8f6d,"TOMATILLOS,RAW",32,0,0,1,5,1,3,7,0,20,39,268,1,0,0,0,0,11,0,0,1,0,7,0,6,0,0,usda
5fdc7bd9782aee73d65a8f71,"PICKLE RELISH,HAMBURGER",129,0,0,0,34,3,0,4,1,7,17,76,1096,0,0,0,0,2,0,0,0,0,1,0,13,0,0,usda
5fdc7bd9782aee73d65a8f72,"ARUGULA,RAW",25,2,0,0,3,1,2,160,1,47,52,369,27,0,0,0,0,15,0,0,0,0,97,0,119,0,0,usda
5fdc7bd9782aee73d65a8f76,"NOPALES,RAW",16,1,0,0,3,2,1,164,0,52,16,257,21,0,0,0,0,9,0,0,0,0,3,0,23,0,0,usda
5fdc7bd9782aee73d65a8f77,"NOPALES,CKD,WO/SALT",15,1,0,0,3,2,1,164,0,47,16,195,20,0,0,0,0,5,0,0,0,0,3,0,22,0,0,usda
5fdc7bd9782aee73d65a8f7b,"BROCCOLI,CHINESE,COOKED",22,1,0,0,3,2,0,100,0,18,41,261,7,0,0,0,1,28,0,0,0,0,99,0,82,0,0,usda
5fdc7bd9782aee73d65a8f89,"EPAZOTE,RAW",32,0,0,0,7,3,0,275,1,121,86,633,43,1,0,3,0,3,0,0,0,0,215,0,3,0,0,usda
5fdc7bd9782aee73d65a8f8d,"FUNGI,CLOUD EARS,DRIED",284,9,0,0,73,70,0,159,5,83,184,754,35,1,0,1,43,0,0,0,6,0,38,0,0,0,0,usda
5fdc7bd9782aee73d65a8f8f,"WASABI,ROOT,RAW",109,4,0,0,23,7,0,128,1,69,80,568,17,1,0,0,0,41,0,0,0,0,18,0,2,0,0,usda
5fdc7bd9782aee73d65a8f90,"YAUTIA (TANNIER),RAW",98,1,0,0,23,1,0,9,0,24,51,598,21,0,0,0,0,5,0,0,0,0,17,0,0,0,0,usda
5fdc7bd9782aee73d65a8f93,"BROCCOLI,CHINESE,RAW",30,1,0,0,4,2,0,105,0,19,43,274,7,0,0,0,1,29,0,0,0,0,104,0,86,0,0,usda
5fdc7bd9782aee73d65a8f94,"FIDDLEHEAD FERNS,RAW",34,4,0,0,5,0,0,32,1,34,101,370,1,0,0,0,0,26,0,0,4,0,0,0,181,0,0,usda
5fdc7bd9782aee73d65a8f98,"BREADFRUIT SEEDS,BOILED",168,5,0,2,32,4,0,61,0,50,124,875,23,0,1,0,0,6,0,0,5,0,49,0,12,0,0,usda
5fdc7bd9782aee73d65a8f9c,"COTTONSEED FLR,PART DEFATTED (GLANDLESS)",359,40,1,6,40,3,0,478,12,721,1597,1772,35,11,1,2,5,2,2,0,4,0,229,0,22,0,0,usda
5fdc7bd9782aee73d65a8f9d,"COTTONSEED FLR,LOFAT (GLANDLESS)",332,49,0,1,36,0,0,474,12,716,1587,1761,35,11,1,2,0,2,2,0,4,0,228,0,22,0,0,usda
5fdc7bd9782aee73d65a8f9e,"COTTONSEED MEAL,PART DEFATTED (GLANDLESS)",367,49,1,4,38,0,0,504,13,760,1684,1869,37,12,0,2,0,2,2,0,4,0,242,0,23,0,0,usda
5fdc7bd9782aee73d65a8f9f,"SEEDS,HEMP SD,HULLED",553,31,4,48,8,4,1,70,7,700,1650,1200,5,9,1,7,0,0,1,0,9,0,110,0,1,0,0,usda
5fdc7bd9782aee73d65a8fb1,"ACORNS,RAW",387,6,3,23,40,0,0,41,0,62,79,539,0,0,0,1,0,0,0,0,1,0,87,0,2,0,0,usda
5fdc7bd9782aee73d65a8fb2,"ACORNS,DRIED",509,8,4,31,53,0,0,54,1,82,103,709,0,0,0,1,0,0,0,0,2,0,115,0,0,0,0,usda
5fdc7bd9782aee73d65a8fb3,"ACORN FLOUR,FULL FAT",501,7,3,30,54,0,0,43,1,110,103,712,0,0,0,1,0,0,0,0,2,0,114,0,3,0,0,usda
5fdc7bd9782aee73d65a8fb9,"BEECHNUTS,DRIED",576,6,5,50,33,0,0,1,2,0,0,1017,38,0,0,1,0,15,0,0,0,0,113,0,0,0,0,usda
5fdc7bd9782aee73d65a8fba,"BRAZILNUTS,DRIED,UNBLANCHED",659,14,16,67,11,7,2,160,2,376,725,659,3,4,1,1,1917,0,0,0,0,0,22,0,0,5,0,usda
5fdc7bd9782aee73d65a8fbb,"BUTTERNUTS,DRIED",612,24,1,56,12,4,0,53,4,237,446,421,1,3,0,6,17,3,0,0,1,0,66,0,6,0,0,usda
5fdc7bd9782aee73d65a8fcf,"NUTS,COCNT CRM,CND,SWTND",357,1,15,16,53,0,51,4,0,17,22,101,36,0,0,0,5,0,0,0,0,0,14,0,0,0,0,usda
5fdc7bd9782aee73d65a8fd8,"GINKGO NUTS,CANNED",111,2,0,1,22,9,0,4,0,16,54,180,307,0,0,0,0,9,0,0,3,0,33,0,17,0,0,usda
5fdc7bd9782aee73d65a8fd9,"HICKORYNUTS,DRIED",657,12,7,64,18,6,0,61,2,173,336,436,1,4,0,4,8,2,0,0,0,0,40,0,7,0,0,usda
5fdc7bd9782aee73d65a8fdb,"MACADAMIA NUTS,DRY RSTD,WO/SALT",718,7,11,76,13,8,4,70,2,118,198,363,4,1,0,3,11,0,0,0,2,0,10,0,0,0,0,usda
5fdc7bd9782aee73d65a8fdc,"MIXED NUTS,DRY RSTD,W/PNUTS,WO/SALT",607,19,8,53,22,6,5,87,3,227,438,643,4,4,1,2,9,0,0,0,6,0,60,0,0,6,0,usda
5fdc7bd9782aee73d65a8fdd,"NUTS,MXD NUTS,DRY RSTD,W/PNUTS,SALT ADD,PLANTERS PSTACH BLND",580,21,6,49,22,8,4,129,3,209,493,758,232,3,1,1,11,0,0,0,4,0,60,0,4,5,0,usda
5fdc7bd9782aee73d65a8fe1,"NUTS,MXD NUTS,DRY RSTD,W/ PNUTS,SALT ADDED,CHOSEN ROASTER",632,18,7,58,19,7,3,106,3,202,412,585,113,3,1,2,3,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bd9782aee73d65a8fe2,PECANS,691,9,6,71,13,9,3,70,2,121,277,410,0,4,1,4,3,1,0,0,1,0,22,0,3,1,0,usda
5fdc7bd9782aee73d65a8fe3,"PECANS,DRY RSTD,WO/SALT",710,9,6,74,13,9,4,72,2,132,293,424,1,5,1,3,4,0,0,0,1,0,16,0,7,1,0,usda
5fdc7bd9782aee73d65a8fee,"BREADFRUIT SEEDS,ROASTED",207,6,0,2,40,6,0,86,0,62,175,1082,28,1,1,0,0,7,0,0,7,0,59,0,15,0,0,usda
5fdc7bd9782aee73d65a8fef,"COTTONSEED KRNLS,RSTD (GLANDLESS)",506,32,9,36,21,5,0,100,5,440,800,1350,25,6,1,2,0,9,0,0,3,0,233,0,22,0,0,usda
5fdc7bd9782aee73d65a8ff6,"WATERMELON SD KRNLS,DRIED",557,28,9,47,15,0,0,54,7,515,755,648,99,10,0,1,0,0,0,0,3,0,58,0,0,0,0,usda
5fdc7bd9782aee73d65a9013,"MACADAMIA NUTS,DRY RSTD,W/SALT",716,7,11,76,12,8,4,70,2,118,198,363,353,1,0,3,11,0,0,0,2,0,10,0,0,0,0,usda
5fdc7bd9782aee73d65a9014,"MIXED NUTS,DRY RSTD,W/PNUTS,W/SALT",594,17,6,51,25,9,4,70,3,225,435,693,345,3,1,1,7,0,0,0,4,0,50,0,0,10,0,usda
5fdc7bd9782aee73d65a9017,"PECANS,DRY RSTD,W/SALT",710,9,6,74,13,9,4,72,2,132,293,424,383,5,1,3,4,0,0,0,1,0,16,0,7,1,0,usda
5fdc7bd9782aee73d65a902f,"BF,RIB,EYE,SML END (RIB 10-12),LN & FT,0"" FAT,CHOIC,CKD,BRLD",265,26,6,16,0,0,0,18,1,22,201,326,53,4,0,0,28,0,0,0,7,0,8,1,0,0,0,usda
5fdc7bd9782aee73d65a9039,"USDA CMDTY,BF,CND",246,20,8,17,0,0,0,10,2,16,140,227,187,4,0,0,9,0,0,0,4,0,2,1,0,1,0,usda
5fdc7bda782aee73d65a9182,"BF,BTTM SRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,ALL GRDS,CKD,RSTD",211,26,0,11,0,0,0,19,1,22,201,323,53,4,0,0,28,0,0,0,6,0,8,1,0,0,0,usda
5fdc7bda782aee73d65a919b,"BF,LOIN,BTTM SIRLOIN BUTT,TRI-TIP,LN,0"" FAT,ALL GRD,CKD,RSTD",182,26,3,8,0,0,0,17,1,23,211,340,55,4,0,0,30,0,0,0,7,0,9,1,0,0,0,usda
5fdc7bda782aee73d65a919e,"ALCOHOLIC BEV,BEER,LT,BUDWEISER SEL",28,0,0,0,0,0,0,4,0,6,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a919f,"ALCOHOLIC BEV,BEER,LT",29,0,0,0,1,0,0,4,0,5,12,21,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,usda
5fdc7bda782aee73d65a91a0,"ALCOHOLIC BEV,BEER,LT,BUD LT",29,0,0,0,1,0,0,3,0,7,11,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91a1,"ALCOHOLIC BEV,DAIQUIRI,CND",125,0,0,0,15,0,0,0,0,1,2,11,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,usda
5fdc7bda782aee73d65a91a2,"ALCOHOLIC BEV,DAIQUIRI,PREPARED-FROM-RECIPE",186,0,0,0,6,0,5,3,0,2,5,21,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,usda
5fdc7bda782aee73d65a91a3,"ALCOHOLIC BEV,BEER,LT,LO CARB",27,0,0,0,0,0,0,4,0,4,8,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91a4,"ALCOHOLIC BEV,PINA COLADA,CND",237,0,6,7,27,0,0,1,0,6,36,83,71,0,0,0,0,1,0,0,0,0,6,0,1,0,0,usda
5fdc7bda782aee73d65a91a6,"ALCOHOLIC BEV,PINA COLADA,PREPARED-FROM-RECIPE",174,0,1,1,22,0,22,8,0,8,7,71,6,0,0,0,0,4,0,0,0,0,12,0,0,0,0,usda
5fdc7bda782aee73d65a91a7,"ALCOHOLIC BEV,TEQUILA SUNRISE,CND",110,0,0,0,11,0,0,0,0,7,10,10,57,0,0,0,0,19,0,0,0,0,11,0,5,0,0,usda
5fdc7bda782aee73d65a91a8,"BEVERAGES,ENERGY DRK,CITRUS",45,0,0,0,11,0,10,8,0,0,0,4,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91a9,"BEVERAGES,MONSTER ENERGY DRK,LO CARB",5,0,0,0,1,0,1,0,0,0,0,0,75,0,0,0,0,0,0,0,8,0,0,2,0,0,0,usda
5fdc7bda782aee73d65a91ad,"ALCOHOLIC BEV,WHISKEY SOUR,CND",119,0,0,0,13,0,0,0,0,1,6,11,44,0,0,0,0,1,0,0,0,0,0,0,1,0,0,usda
5fdc7bda782aee73d65a91ae,"BEVERAGES,WHISKEY SOUR MIX,BTLD",87,0,0,0,21,0,21,2,0,1,6,28,102,0,0,0,0,2,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91af,"ALCOHOLIC BEV,WHISKEY SOUR,PREP FROM ITEM 14028",153,0,0,0,12,0,12,1,0,1,5,18,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91b0,"BEV,COCA-COLA CO,NOS ENGY ,OGN,GRPE,CHERY,CITR, VIT B6 & B12",44,0,0,0,11,0,11,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,2,0,0,0,usda
5fdc7bda782aee73d65a91b3,"ALCOHOLIC BEV,CREME DE MENTHE,72 PROOF",371,0,0,0,41,0,41,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91b6,"ALCOHOLIC BEV,DISTILLED,ALL (GIN,RUM,VODKA,WHISKEY) 80 PROOF",231,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91b7,"BEVERAGES,OCEAN SPRAY,CRAN-ENERGY,CRANBERRY ENERGY JUC DRK",15,0,0,0,3,0,3,0,0,2,1,0,21,0,0,0,0,25,0,0,4,0,0,1,0,0,0,usda
5fdc7bda782aee73d65a91b8,"BEVERAGES,NESTLE,BOOST PLUS,NUTRITIONAL DRK,RTD",138,5,0,5,17,1,8,135,1,38,115,138,77,1,0,0,6,23,0,0,1,0,0,0,84,5,2,usda
5fdc7bda782aee73d65a91bd,"ALCOHOLIC BEV,DISTILLED,GIN,90 PROOF",263,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91be,"ALCOHOLIC BEV,DISTILLED,RUM,80 PROOF",231,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91bf,"ALCOHOLIC BEV,DISTILLED,VODKA,80 PROOF",231,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91c0,"ALCOHOLIC BEV,DISTILLED,WHISKEY,86 PROOF",250,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91c3,"BEVERAGES,ACAI BERRY DRK,FORT",62,0,0,0,12,1,11,19,0,11,13,130,13,0,0,1,0,42,0,0,9,1,4,3,485,11,0,usda
5fdc7bda782aee73d65a91c4,"ALCOHOLIC BEV,WINE,DSSRT,SWT",160,0,0,0,13,0,7,8,0,9,9,92,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91cc,"BEVERAGES,THE COCA-COLA COMPANY,HI-C FLASHIN' FRUIT PUNCH",45,0,0,0,12,0,12,0,0,0,0,0,8,0,0,0,0,30,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91d0,"BEVERAGES,ZEVIA,COLA",0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91d1,"BEVERAGES,ZEVIA,COLA,CAFFEINE FREE",0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91d3,"BEVERAGES,ICELANDIC,GLACIAL NAT SPRING H2O",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91d4,"BEVERAGES,YEL GRN COLORED CITRUS SOFT DRK W/ CAFFEINE",49,0,0,0,12,0,12,13,0,3,0,2,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91d6,"BEV,GEROLSTEINER BRUNNEN,NATURALLY SPARKLING,MIN BTLD H2O",0,0,0,0,0,0,0,33,0,11,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91d8,"ALCOHOLIC BEV,WINE,TABLE,ALL",83,0,0,0,2,0,0,8,0,11,20,99,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,usda
5fdc7bda782aee73d65a91db,"BEVERAGES,V8 SPLASH SMOOTHIES,TROPICAL COLADA",41,1,0,0,8,0,7,41,0,0,0,24,20,0,0,0,0,24,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91dc,"BEVERAGES,COCNT H2O,RTD,UNSWTND",18,0,0,0,4,0,3,7,0,6,5,165,26,0,0,0,0,9,0,0,0,0,0,0,0,0,0,usda
5fdc7bda782aee73d65a91df,"BEVERAGE, COCA-COLA CO,GLACEAU VIT H2O,REVIVE FRT PUNCH,FORT",0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,10,0,0,3,0,0,1,0,0,0,usda
